,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Region,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
186,779862408,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,England,33,3,1,0,6278.0,462,5816.0,1087.0,33,0.074
187,812627208,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,England,36,5,1,3,1438.3,738,700.3,1226.0,33,0.513
188,711033408,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,England,36,5,1,2,9355.0,1626,7729.0,1230.0,28,0.174
189,779956608,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,England,31,6,1,3,20758.0,0,20758.0,1555.0,32,0.0
190,780376683,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,Scotland,47,5,3,1,14612.0,1976,12636.0,1827.0,24,0.135
191,717912483,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,England,27,5,2,0,23720.799999999996,0,21964.6,1376.0,35,0.0
192,714454758,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,England,47,4,2,3,6347.0,1594,4753.0,1771.0,37,0.251
193,780466533,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,England,41,3,3,0,21592.0,1676,19916.0,1873.0,52,0.078
194,715735233,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,England,44,5,1,1,3449.0,1598,1851.0,1679.0,42,0.463
195,720476733,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,England,34,2,1,2,6028.0,799,5229.0,1002.0,22,0.133
196,715872333,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,England,36,3,2,3,18214.0,1998,16216.0,1344.0,21,0.11
197,712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,England,43,3,3,1,16393.0,1423,14970.0,1461.0,42,0.087
198,708868233,Attrited Customer,23,M,0,High School,Married,Less than $40K,Blue,England,52,1,3,2,1438.3,900,538.3,760.0,21,0.626
199,718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,England,36,4,1,2,7871.0,1687,6184.0,1428.0,22,0.214
200,720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,England,36,5,3,0,5288.0,866,4422.0,1777.0,42,0.164
201,771698658,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,England,32,4,5,3,11376.0,2006,9370.0,1302.0,27,0.176
202,748326258,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,England,41,4,5,3,12302.0,1632,10670.0,1483.0,41,0.133
203,770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,England,33,3,2,1,23720.799999999996,1679,21964.6,1060.0,27,0.049
204,779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,England,32,4,2,2,23720.799999999996,1468,21964.6,1330.0,32,0.043
205,711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Blue,England,35,3,2,2,10514.0,1580,8934.0,1229.0,27,0.15
206,719808558,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,England,43,2,4,3,1438.3,0,1438.3,886.0,27,0.0
207,711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,England,46,3,3,3,1438.3,0,1438.3,844.0,24,0.0
208,809164083,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,England,36,2,1,2,2619.0,1779,840.0,1450.0,37,0.679
209,820596183,Existing Customer,58,M,2,College,Married,$120K +,Blue,Scotland,53,2,3,0,23720.799999999996,2395,21964.6,2311.0,48,0.098
210,715999608,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,England,36,4,1,2,2377.0,1649,728.0,1378.0,26,0.694
211,710565408,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,England,40,3,2,3,23720.799999999996,1359,21964.6,1033.0,26,0.039
212,805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,England,47,5,3,3,11086.0,2207,8879.0,1523.0,40,0.199
213,709752183,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,England,36,4,2,2,11432.0,2517,8915.0,1374.0,37,0.22
214,716479233,Existing Customer,43,M,2,High School,Married,$40K - $60K,Blue,England,36,5,3,2,13258.0,1721,11537.0,1080.0,21,0.13
215,713837058,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,England,36,3,2,3,2571.0,1955,616.0,1234.0,24,0.76
216,718876683,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,England,31,5,2,0,5781.0,1168,4613.0,1600.0,32,0.202
217,770746908,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,England,30,5,1,2,7872.0,2509,5363.0,1155.0,32,0.319
218,794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,England,35,6,1,2,23720.799999999996,1202,21964.6,1353.0,33,0.035
219,803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,England,38,4,1,3,11127.0,1835,9292.0,1546.0,25,0.165
220,758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,England,43,2,1,3,1857.0,1603,254.0,1590.0,43,0.863
221,714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,England,36,5,1,0,1913.0,1272,641.0,1448.0,22,0.665
222,778425408,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,England,24,5,3,0,3839.0,2295,1544.0,1271.0,24,0.598
223,714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,England,39,6,2,3,2115.0,1141,974.0,1223.0,20,0.539
224,719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,England,27,5,2,2,1438.3,679,759.3,1117.0,29,0.472
225,713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,England,28,4,3,0,23720.799999999996,1789,21964.6,994.0,24,0.064
226,769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,England,32,4,1,2,1438.3,0,1438.3,1468.0,26,0.0
227,711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,England,34,6,4,2,13878.0,2222,11656.0,1658.0,38,0.16
228,788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,England,36,3,1,3,3106.0,1304,1802.0,1368.0,38,0.42
229,758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,England,44,4,3,3,23720.799999999996,1666,21964.6,1218.0,18,0.048
230,772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,England,50,4,4,3,1438.3,1025,413.3,702.0,12,0.713
231,708711483,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,England,46,2,3,0,18871.0,1740,17131.0,1516.0,21,0.092
232,717906783,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,England,29,5,2,2,5207.0,1748,3459.0,1310.0,26,0.336
233,719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,England,36,6,2,2,17965.0,1644,16321.0,1767.0,50,0.092
234,769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,England,37,6,3,3,2733.0,1819,914.0,933.0,25,0.666
235,790096533,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,England,48,4,3,2,8863.0,1301,7562.0,1512.0,27,0.147
236,720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,England,36,2,3,3,1857.0,1833,24.0,829.0,17,0.987
237,787541883,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,Wales,33,3,3,3,23720.799999999996,0,21964.6,1120.0,27,0.0
238,709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,England,30,5,3,3,11107.0,1222,9885.0,1506.0,33,0.11
239,789830058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,England,34,4,1,2,21573.0,1585,19988.0,1384.0,36,0.073
240,710299608,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,England,33,2,3,3,2859.0,2517,342.0,817.0,30,0.88
241,710741208,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,England,36,4,2,2,5269.0,1475,3794.0,2094.0,25,0.28
242,821797008,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,England,45,2,2,3,1438.3,0,1438.3,815.0,21,0.0
243,708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,England,36,1,3,2,3387.0,0,3387.0,510.0,24,0.0
244,715341858,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,England,46,6,2,3,1982.0,1289,693.0,1377.0,49,0.65
245,793636308,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,England,43,2,2,2,4645.0,1650,2995.0,1193.0,33,0.355
246,713779908,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,England,36,6,3,2,2189.0,1666,523.0,1287.0,36,0.761
247,712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,England,30,3,3,3,2442.0,0,2442.0,701.0,19,0.0
248,709703433,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,England,38,4,1,2,21304.0,1532,19772.0,1770.0,25,0.072
249,721022433,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,England,36,5,1,2,7577.0,2480,5097.0,1409.0,35,0.327
250,710103558,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,Blue,England,31,4,1,2,3234.0,1486,1748.0,1354.0,28,0.459
251,715952883,Existing Customer,73,M,0,High School,Married,$40K - $60K,Blue,England,36,5,3,2,4469.0,1125,3344.0,1765.0,34,0.252
252,719731458,Existing Customer,56,M,3,Unknown,Unknown,$40K - $60K,Blue,England,46,6,3,4,2910.0,709,2201.0,1192.0,27,0.244
253,772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,England,48,2,4,3,3616.0,1054,2562.0,687.0,17,0.291
254,787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,England,36,3,2,3,3252.0,1495,1757.0,1227.0,15,0.46
255,709485033,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,Scotland,36,4,3,3,2358.0,1152,1206.0,1737.0,26,0.489
256,715432608,Existing Customer,43,M,4,Unknown,Single,$60K - $80K,Blue,Scotland,36,4,1,0,22322.0,953,21369.0,1348.0,34,0.043
257,799471833,Existing Customer,45,M,1,Uneducated,Single,$120K +,Blue,Scotland,39,4,2,2,3133.0,1510,1623.0,1435.0,38,0.482
258,714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,Scotland,35,2,3,0,3540.0,849,2691.0,1321.0,28,0.24
259,779656908,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,Blue,Scotland,23,6,3,2,6990.0,1378,5612.0,1479.0,29,0.197
260,788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,Scotland,22,2,2,3,23720.799999999996,1652,21964.6,1283.0,39,0.048
261,778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,Scotland,40,1,4,1,1438.3,0,1438.3,689.0,23,0.0
262,710620383,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,Scotland,35,6,3,2,23720.799999999996,1171,21964.6,965.0,17,0.048
263,778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,Scotland,36,2,3,2,2474.0,2143,331.0,1541.0,40,0.866
264,789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,Scotland,32,5,1,3,5214.0,795,4419.0,1258.0,23,0.152
265,809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,Scotland,46,5,2,2,5207.0,1650,3557.0,1339.0,20,0.317
266,718464258,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,Scotland,25,2,2,2,9512.0,1082,8430.0,1007.0,22,0.114
267,708528483,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,Wales,23,6,3,2,3187.0,2430,757.0,1387.0,33,0.762
268,771809733,Attrited Customer,64,F,0,High School,Married,$40K - $60K,Blue,Wales,53,1,3,3,3353.0,0,3353.0,960.0,18,0.0
269,719942883,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,Blue,Wales,38,3,3,3,2290.0,1434,856.0,1119.0,18,0.626
270,807226683,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,Wales,43,6,1,3,5279.0,1115,4164.0,1642.0,41,0.211
271,717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,Northern Ireland,29,5,3,0,23603.0,0,21964.6,1382.0,31,0.0
272,720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,England,45,6,2,2,2601.0,0,2601.0,1232.0,32,0.0
273,714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,England,40,4,3,0,6363.0,1029,5334.0,1542.0,16,0.162
274,715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,England,36,4,3,3,8029.0,1576,6453.0,1094.0,32,0.196
275,721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,England,31,2,2,2,2410.0,1769,641.0,1217.0,30,0.734
276,719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,England,36,1,1,2,3401.0,0,3401.0,744.0,18,0.0
277,712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,England,23,4,2,0,2260.0,1007,1253.0,1614.0,33,0.446
278,715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,England,30,5,2,2,17682.0,2481,15201.0,1747.0,31,0.14
279,773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,England,42,3,1,3,4206.0,1100,3106.0,1144.0,22,0.262
280,798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,England,37,4,3,2,23720.799999999996,1440,21964.6,1575.0,34,0.042
281,719117433,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,England,36,4,3,0,23018.0,2168,20850.0,1463.0,24,0.094
282,716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,England,44,5,2,3,5556.0,1711,3845.0,1706.0,21,0.308
283,718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,England,44,3,3,1,6094.0,0,6094.0,909.0,14,0.0
284,715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,England,52,3,1,2,2939.0,1999,940.0,2434.0,33,0.68
285,788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,England,48,2,1,0,5362.0,1274,4088.0,1876.0,41,0.238
286,720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,England,36,3,3,3,23720.799999999996,0,21964.6,1000.0,25,0.0
287,708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,England,36,6,3,2,3342.0,2517,825.0,1139.0,30,0.753
288,709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,England,40,6,2,2,2532.0,2221,311.0,799.0,21,0.877
289,709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,England,46,2,2,3,1900.0,1376,524.0,1881.0,45,0.724
290,715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,England,37,2,3,2,14546.0,1703,12843.0,1273.0,27,0.117
291,770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,England,36,2,3,2,2521.0,1608,913.0,1328.0,33,0.638
292,779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,England,36,3,4,3,16427.0,1682,14745.0,1579.0,36,0.102
293,771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,England,36,5,1,2,13068.0,1718,11350.0,937.0,28,0.131
294,720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,Scotland,33,6,3,0,23218.0,1814,21404.0,1749.0,37,0.078
295,716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,England,36,5,1,3,3281.0,837,2444.0,1424.0,29,0.255
296,713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,England,47,5,3,2,3096.0,2217,879.0,2011.0,41,0.716
297,712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,England,52,5,2,3,2052.0,1250,802.0,1208.0,31,0.609
298,789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,England,30,2,3,0,1438.3,583,855.3,1259.0,24,0.405
299,754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,Scotland,39,2,3,2,9432.0,1418,8014.0,1319.0,26,0.15
300,819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,Scotland,45,5,2,3,14938.0,2303,12635.0,949.0,27,0.154
301,712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,Wales,36,5,3,2,2221.0,1343,878.0,1338.0,30,0.605
302,720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,England,37,6,3,0,5731.0,1577,4154.0,1554.0,26,0.275
303,779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,England,33,2,2,3,23720.799999999996,2061,21964.6,1350.0,32,0.06
304,717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,England,22,5,2,2,6985.0,1130,5855.0,1694.0,44,0.162
305,721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,England,42,3,3,0,23720.799999999996,1707,21964.6,1678.0,40,0.07
306,710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,England,24,4,1,1,15439.0,0,15439.0,2069.0,43,0.0
307,714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,England,36,6,3,2,21637.0,2030,19607.0,1222.0,23,0.094
308,721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,England,37,2,3,2,14543.0,0,14543.0,1536.0,37,0.0
309,711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,England,36,2,1,1,9684.0,2475,7209.0,1400.0,31,0.256
310,715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,England,36,2,2,2,5007.0,930,4077.0,1050.0,28,0.186
311,710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,England,36,3,2,0,1616.0,1047,569.0,1389.0,33,0.648
312,787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,England,40,5,2,2,19116.0,0,19116.0,1184.0,29,0.0
313,783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,England,47,5,6,2,2759.0,2223,536.0,2093.0,42,0.806
314,708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,England,38,2,3,3,8249.0,1381,6868.0,678.0,11,0.167
315,714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,England,31,2,3,2,14041.0,2154,11887.0,1467.0,29,0.153
316,712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,England,43,5,3,2,5264.0,2169,3095.0,1219.0,27,0.412
317,709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,England,36,4,2,1,2420.0,1912,508.0,1730.0,36,0.79
318,773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,England,43,4,2,0,2826.0,2070,756.0,1025.0,28,0.732
319,715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,England,34,5,5,2,12518.0,1539,10979.0,1165.0,33,0.123
320,778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,England,36,4,2,1,5876.0,1297,4579.0,2133.0,55,0.221
321,789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,England,37,3,2,3,23720.799999999996,0,21964.6,1122.0,13,0.0
322,711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,England,38,4,1,2,9648.0,1926,7722.0,1083.0,22,0.2
323,720214833,Existing Customer,74,M,2,High School,Single,$80K - $120K,Silver,England,40,3,3,3,23720.799999999996,2177,21964.6,1234.0,23,0.063
324,709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,England,35,3,3,0,3025.0,2376,649.0,1277.0,23,0.785
325,788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,England,26,4,3,3,3265.0,2517,748.0,1843.0,35,0.771
326,720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,England,36,3,2,2,6041.0,1355,4686.0,1747.0,49,0.224
327,717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,England,36,3,3,2,2293.0,1823,470.0,1166.0,22,0.795
328,708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,England,36,6,2,2,13399.0,2505,10894.0,1326.0,31,0.187
329,710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,England,38,4,3,3,4317.0,2517,1800.0,1619.0,36,0.583
330,770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,England,29,5,2,0,3378.0,1069,2309.0,1285.0,16,0.316
331,718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,England,36,4,1,3,5012.0,2242,2770.0,1142.0,28,0.447
332,711985833,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,Scotland,30,4,1,0,2569.0,1605,964.0,1190.0,46,0.625
333,708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,England,45,3,1,2,3471.0,1785,1686.0,1052.0,24,0.514
334,718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,England,31,5,3,3,23720.799999999996,1699,21964.6,1628.0,38,0.049
335,715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,England,36,6,3,2,23720.799999999996,1844,1468.0,1740.0,32,0.557
336,779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,England,38,4,3,3,2578.0,2462,116.0,1378.0,29,0.955
337,709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,England,44,4,3,2,2902.0,2517,385.0,996.0,26,0.867
338,778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,Scotland,39,3,2,1,2742.0,2321,421.0,1389.0,32,0.846
339,712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,Wales,53,5,3,3,2077.0,1571,506.0,1365.0,38,0.756
340,799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,England,40,5,1,2,6265.0,1942,4323.0,1715.0,43,0.31
341,809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,England,44,6,3,0,7819.0,1560,6259.0,1582.0,25,0.2
342,716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,England,42,6,3,3,2731.0,1692,1039.0,1220.0,22,0.62
343,714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,England,36,2,4,3,1438.3,537,901.3,715.0,13,0.373
344,716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,England,36,3,1,2,16286.0,1710,14576.0,2552.0,49,0.105
345,716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,England,39,3,2,3,23720.799999999996,0,21964.6,1106.0,31,0.0
346,713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,Scotland,47,6,1,0,2609.0,2439,170.0,1731.0,34,0.935
347,713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,Scotland,45,5,3,2,7567.0,1173,6394.0,1435.0,32,0.155
348,719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,Scotland,33,5,3,3,22770.0,2517,20253.0,1882.0,38,0.111
349,772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,Scotland,50,5,1,2,3791.0,1648,2143.0,2058.0,34,0.435
